searchDate,dailyViewCount,subscriberCount,videoCount,favorablePercent,activePercent
2021-01-07,178481,833000,63,97,91
2021-01-08,185061,834000,63,97,91
2021-01-09,176613,835000,63,97,91
2021-01-10,181727,836000,63,97,91
2021-01-11,168217,837000,63,97,91
2021-01-12,143090,838000,63,97,91
2021-01-13,131765,839000,63,97,91
2021-01-14,139288,839000,63,97,91
2021-01-15,542566,842000,64,97,91
2021-01-16,471708,847000,64,97,90
2021-01-17,359276,850000,64,97,90
2021-01-18,360658,854000,64,97,90
2021-01-19,227738,856000,64,97,90
2021-01-20,184333,858000,64,97,90
2021-01-21,161981,859000,64,97,90
2021-01-22,159817,860000,64,97,90
2021-01-23,154791,861000,64,97,90
2021-01-24,147719,863000,64,97,90
2021-01-25,222509,864000,64,97,90
2021-01-26,696060,872000,65,97,90
2021-01-27,842877,881000,65,97,90
2021-01-28,575067,887000,65,97,90
2021-01-29,564453,892000,65,97,90
2021-01-30,478844,897000,65,97,90
2021-01-31,487280,901000,65,97,90
2021-02-01,442507,905000,65,97,90
2021-02-02,369619,908000,65,97,91
2021-02-03,309873,911000,65,97,91
2021-02-04,252311,912000,65,97,91
2021-02-05,237472,914000,65,97,91
2021-02-06,217344,915000,65,97,91
2021-02-07,213673,917000,65,97,91
2021-02-08,241379,918000,65,97,91
2021-02-09,736017,923000,66,97,90
